,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
357,2020-09-25 16:26:00,[Breaking News] Celltrion's 3 companies transition to holding company system,-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
358,2020-09-24 11:00:00,Pulling Celltrion and Samba and pushing the Ministry of Industry... K-Bio general manager'Avengers' is on the rise,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
359,2020-09-24 11:00:00,Pulling Celltrion and Samba and pushing the Ministry of Industry... K-Bio general manager'Avengers' is on the rise,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
360,2020-09-23 15:57:00,"Celltrion Chairman Seo Jeong-jin loses the appeals court ""Please return 13.2 billion won in donation tax""",-1,0.10800000000000001,0.282,0.61,0.5719,1,2020-9-23,2020-09-23 00:00:00
361,2020-09-23 14:22:00,Celltrion Chairman Seo Jeong-jin loses the appeal of the '13.2 billion donation tax lawsuit',-1,0.259,0.0,0.741,-0.4939,-1,2020-9-23,2020-09-23 00:00:00
362,2020-09-19 11:01:00,"[Pharmaceutical Bio Essence] Celltrion, COVID-19 antibody treatment clinical trial 2/3...",-1,0.0,0.0,1.0,0.0,0,2020-9-19,2020-09-19 00:00:00
363,2020-09-18 15:02:00,Celltrion to file for emergency approval...,0,0.342,0.0,0.6579999999999999,-0.3818,-1,2020-9-18,2020-09-18 00:00:00
364,2020-09-25 18:52:00,The final gateway to the merger of the three Celltrion companies... Hung on ants,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
365,2020-09-25 18:48:00,3 Celltrion companies merged... Conversion to a holding company system,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
366,2020-09-25 18:06:00,'52 trillion won' countdown on Korean dinosaur pharmaceutical history Merged with 3 Celltrion companies,-1,0.0,0.23600000000000002,0.764,0.5719,1,2020-9-26,2020-09-26 00:00:00
367,2020-09-25 17:24:00,"Celltrion's three holding company system... ""The degree of management efficiency is key""",0,0.0,0.185,0.815,0.3612,1,2020-9-26,2020-09-26 00:00:00
368,2020-09-25 16:31:00,Celltrion 3 brothers merged... Establish a holding company system by the end of next year,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
369,2020-09-25 16:26:00,[Breaking News] Celltrion's 3 companies transition to holding company system,-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
370,2020-09-25 18:03:00,Merged with three Celltrion companies and converted into a holding company system,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
371,2020-09-25 17:12:00,In the merger of the three Celltrion companies.,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
372,2020-09-25 17:06:00,"Announcement of the merger plan of the three Celltrion companies...""Establishment of a holding company system by the end of next year""",0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
373,2020-09-25 16:40:00,"3 Celltrion Group companies (Celltrion, Celltrion Healthcare, and Celltrion Pharmaceutical) merged further...",-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
374,2020-09-25 17:45:00,"""Let's face global big pharma""...With a one-stop system until sales of new drug developments [Celltrion...",-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
375,2020-09-25 16:59:00,Celltrion establishes a holding company system... Promotion of merger with Celltrion Healthcare and Celltrion Pharmaceuticals,-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
376,2020-09-25 16:23:00,Merged with three Celltrion companies.. Established Celltrion Healthcare Holdings.,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
377,2020-09-25 16:17:00,"[Breaking News] Celltrion ""Merger with 3 companies by the end of next year…Establishment of Healthcare Holdings""",-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
378,2020-09-25 16:15:00,"[Disclosure] Announcement of plans to merge with Celltrion, Celltrion Healthcare and Celltrion Pharmaceuticals",-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
379,2020-09-25 16:09:00,Celltrion 3 brothers merged... Established holding company,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
380,2020-09-24 11:00:00,Pulling Celltrion and Samba and pushing the Ministry of Industry... K-Bio general manager'Avengers' is on the rise,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
381,2020-09-24 11:00:00,Pulling Celltrion and Samba and pushing the Ministry of Industry... K-Bio general manager'Avengers' is on the rise,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
382,2020-09-23 15:57:00,"Celltrion Chairman Seo Jeong-jin loses the appeals court ""Please return 13.2 billion won in donation tax""",-1,0.10800000000000001,0.282,0.61,0.5719,1,2020-9-23,2020-09-23 00:00:00
383,2020-09-23 14:22:00,Celltrion Chairman Seo Jeong-jin loses the appeal of the '13.2 billion donation tax lawsuit',-1,0.259,0.0,0.741,-0.4939,-1,2020-9-23,2020-09-23 00:00:00
384,2020-09-19 11:01:00,"[Pharmaceutical Bio Essence] Celltrion, COVID-19 antibody treatment clinical trial 2/3...",-1,0.0,0.0,1.0,0.0,0,2020-9-19,2020-09-19 00:00:00
385,2020-09-18 15:02:00,Celltrion to file for emergency approval...,0,0.342,0.0,0.6579999999999999,-0.3818,-1,2020-9-18,2020-09-18 00:00:00
386,2020-09-18 11:35:00,[EDaily N] Celltrion antibody treatment clinical phase 2 and 3 approval… “Plan to end this year...,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
387,2020-09-18 11:33:00,"Will Celltrion treatment be conditionally approved? Government ""home is difficult""",-1,0.188,0.21100000000000002,0.602,0.0772,0,2020-9-18,2020-09-18 00:00:00
388,2020-09-18 09:16:00,[Features] Three Celltrion companies are strong on the news of Phase 2 and 3 of COVID-19 treatment,1,0.0,0.191,0.809,0.5106,1,2020-9-18,2020-09-18 00:00:00
389,2020-09-18 08:35:00,Can Celltrion treatment be used within this year?,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
390,2020-09-18 07:53:00,Celltrion COVID-19 antibody treatment begins phase 2 and 3 clinical trials,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
391,2020-09-17 18:09:00,"[Comprehensive] Celltrion ""Corona 19 treatment phase 2 and 3 clinical trials planned to end within the year""",0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
392,2020-09-25 16:31:00,Celltrion 3 brothers merged... Establish a holding company system by the end of next year,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
393,2020-09-25 16:26:00,[Breaking News] Celltrion's 3 companies transition to holding company system,-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
394,2020-09-25 16:23:00,Merged with three Celltrion companies.. Established Celltrion Healthcare Holdings.,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
395,2020-09-25 16:17:00,"[Breaking News] Celltrion ""Merger with 3 companies by the end of next year…Establishment of Healthcare Holdings""",-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
396,2020-09-25 16:15:00,"[Disclosure] Announcement of plans to merge with Celltrion, Celltrion Healthcare and Celltrion Pharmaceuticals",-1,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
397,2020-09-25 16:09:00,Celltrion 3 brothers merged... Established holding company,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
398,2020-09-24 11:00:00,Pulling Celltrion and Samba and pushing the Ministry of Industry... K-Bio general manager'Avengers' is on the rise,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
399,2020-09-24 11:00:00,Pulling Celltrion and Samba and pushing the Ministry of Industry... K-Bio general manager'Avengers' is on the rise,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
400,2020-09-23 15:57:00,"Celltrion Chairman Seo Jeong-jin loses the appeals court ""Please return 13.2 billion won in donation tax""",-1,0.10800000000000001,0.282,0.61,0.5719,1,2020-9-23,2020-09-23 00:00:00
401,2020-09-23 14:22:00,Celltrion Chairman Seo Jeong-jin loses the appeal of the '13.2 billion donation tax lawsuit',-1,0.259,0.0,0.741,-0.4939,-1,2020-9-23,2020-09-23 00:00:00
402,2020-09-19 11:01:00,"[Pharmaceutical Bio Essence] Celltrion, COVID-19 antibody treatment clinical trial 2/3...",-1,0.0,0.0,1.0,0.0,0,2020-9-19,2020-09-19 00:00:00
403,2020-09-18 15:02:00,Celltrion to file for emergency approval...,0,0.342,0.0,0.6579999999999999,-0.3818,-1,2020-9-18,2020-09-18 00:00:00
404,2020-09-18 11:35:00,[EDaily N] Celltrion antibody treatment clinical phase 2 and 3 approval… “Plan to end this year...,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
405,2020-09-18 11:33:00,"Will Celltrion treatment be conditionally approved? Government ""home is difficult""",-1,0.188,0.21100000000000002,0.602,0.0772,0,2020-9-18,2020-09-18 00:00:00
406,2020-09-18 09:16:00,[Features] Three Celltrion companies are strong on the news of Phase 2 and 3 of COVID-19 treatment,1,0.0,0.191,0.809,0.5106,1,2020-9-18,2020-09-18 00:00:00
407,2020-09-18 08:35:00,Can Celltrion treatment be used within this year?,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
408,2020-09-18 07:53:00,Celltrion COVID-19 antibody treatment begins phase 2 and 3 clinical trials,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
409,2020-09-17 18:09:00,"[Comprehensive] Celltrion ""Corona 19 treatment phase 2 and 3 clinical trials planned to end within the year""",0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
410,2020-09-17 17:30:00,Ministry of Food and Drug Safety approves Celltrion antibody treatment'Clinical Phase 2 and 3,0,0.0,0.355,0.645,0.6705,1,2020-9-18,2020-09-18 00:00:00
411,2020-09-17 17:07:00,Simultaneous approval for Phase 2 and 3 clinical trials of Celltrion Corona 19 antibody treatment,0,0.0,0.205,0.795,0.4767,1,2020-9-18,2020-09-18 00:00:00
412,2020-09-17 17:07:00,Simultaneous approval for Phase 2 and 3 clinical trials of Celltrion Corona 19 antibody treatment,0,0.0,0.205,0.795,0.4767,1,2020-9-18,2020-09-18 00:00:00
413,2020-09-23 14:22:00,Celltrion Chairman Seo Jeong-jin loses the appeal of the '13.2 billion donation tax lawsuit',-1,0.259,0.0,0.741,-0.4939,-1,2020-9-23,2020-09-23 00:00:00
414,2020-09-19 11:01:00,"[Pharmaceutical Bio Essence] Celltrion, COVID-19 antibody treatment clinical trial 2/3...",-1,0.0,0.0,1.0,0.0,0,2020-9-19,2020-09-19 00:00:00
415,2020-09-18 15:02:00,Celltrion to file for emergency approval...,0,0.342,0.0,0.6579999999999999,-0.3818,-1,2020-9-18,2020-09-18 00:00:00
416,2020-09-18 11:35:00,[EDaily N] Celltrion antibody treatment clinical phase 2 and 3 approval… “Plan to end this year...,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
417,2020-09-18 11:33:00,"Will Celltrion treatment be conditionally approved? Government ""home is difficult""",-1,0.188,0.21100000000000002,0.602,0.0772,0,2020-9-18,2020-09-18 00:00:00
418,2020-09-18 09:16:00,[Features] Three Celltrion companies are strong on the news of Phase 2 and 3 of COVID-19 treatment,1,0.0,0.191,0.809,0.5106,1,2020-9-18,2020-09-18 00:00:00
419,2020-09-18 08:35:00,Can Celltrion treatment be used within this year?,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
420,2020-09-18 07:53:00,Celltrion COVID-19 antibody treatment begins phase 2 and 3 clinical trials,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
421,2020-09-17 18:09:00,"[Comprehensive] Celltrion ""Corona 19 treatment phase 2 and 3 clinical trials planned to end within the year""",0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
422,2020-09-17 17:30:00,Ministry of Food and Drug Safety approves Celltrion antibody treatment'Clinical Phase 2 and 3,0,0.0,0.355,0.645,0.6705,1,2020-9-18,2020-09-18 00:00:00
423,2020-09-17 17:07:00,Simultaneous approval for Phase 2 and 3 clinical trials of Celltrion Corona 19 antibody treatment,0,0.0,0.205,0.795,0.4767,1,2020-9-18,2020-09-18 00:00:00
424,2020-09-17 17:07:00,Simultaneous approval for Phase 2 and 3 clinical trials of Celltrion Corona 19 antibody treatment,0,0.0,0.205,0.795,0.4767,1,2020-9-18,2020-09-18 00:00:00
425,2020-09-17 17:25:00,"Celltrion, approved for Phase 2 and 3 clinical trials for COVID-19 antibody treatment (comprehensive)",0,0.0,0.203,0.797,0.4215,1,2020-9-18,2020-09-18 00:00:00
426,2020-09-17 17:18:00,Celltrion Approved Phase 2 and 3 Clinical Trials for Corona 19 Antibody Treatment (Breaking News),-1,0.0,0.18899999999999997,0.8109999999999999,0.4215,1,2020-9-18,2020-09-18 00:00:00
427,2020-09-17 05:11:00,"Celltrion begins production of 90,000 antibody treatments... ""Expecting emergency approval within the year""",0,0.156,0.18600000000000003,0.659,0.128,1,2020-9-17,2020-09-17 00:00:00
428,2020-09-16 17:42:00,"Celltrion ""Began producing 90,000 corona drugs""",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
429,2020-09-16 17:37:00,"[World Knowledge Forum] ""When will the corona end?""... Seo Jeong-jin, Chairman of Celltrion, ""As soon as possible...",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
430,2020-09-17 17:25:00,"Celltrion, approved for Phase 2 and 3 clinical trials for COVID-19 antibody treatment (comprehensive)",0,0.0,0.203,0.797,0.4215,1,2020-9-18,2020-09-18 00:00:00
431,2020-09-17 17:18:00,Celltrion Approved Phase 2 and 3 Clinical Trials for Corona 19 Antibody Treatment (Breaking News),-1,0.0,0.18899999999999997,0.8109999999999999,0.4215,1,2020-9-18,2020-09-18 00:00:00
432,2020-09-17 05:11:00,"Celltrion begins production of 90,000 antibody treatments... ""Expecting emergency approval within the year""",0,0.156,0.18600000000000003,0.659,0.128,1,2020-9-17,2020-09-17 00:00:00
433,2020-09-17 17:07:00,Simultaneous approval for Phase 2 and 3 clinical trials of Celltrion Corona 19 antibody treatment,0,0.0,0.205,0.795,0.4767,1,2020-9-18,2020-09-18 00:00:00
434,2020-09-17 17:07:00,Simultaneous approval for Phase 2 and 3 clinical trials of Celltrion Corona 19 antibody treatment,0,0.0,0.205,0.795,0.4767,1,2020-9-18,2020-09-18 00:00:00
435,2020-09-16 17:42:00,"Celltrion ""Began producing 90,000 corona drugs""",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
436,2020-09-16 17:37:00,"[World Knowledge Forum] ""When will the corona end?""... Seo Jeong-jin, Chairman of Celltrion, ""As soon as possible...",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
437,2020-09-15 18:55:00,"Today's characteristic note from Talam... Hanwha Solution, Seegene, Celltrion, Osstem",0,0.0,0.204,0.7959999999999999,0.3182,1,2020-9-16,2020-09-16 00:00:00
438,2020-09-15 16:57:00,[Disclosure] Celltrion and Celltrio Healthcare signed a supply contract worth 30.5 billion won,-1,0.0,0.359,0.6409999999999999,0.6808,1,2020-9-16,2020-09-16 00:00:00
439,2020-09-15 16:54:00,Celltrion and Celltrio Healthcare signed a supply contract worth 30.5 billion won,-1,0.0,0.384,0.616,0.6808,1,2020-9-16,2020-09-16 00:00:00
440,2020-09-14 17:24:00,The story behind Celltrion and minority shareholders''sticky fellowship'...,0,0.0,0.0,1.0,0.0,0,2020-9-15,2020-09-15 00:00:00
441,2020-09-14 15:20:00,"'Religion, not stock'... How did Celltrion and minority shareholders form a fandom?",0,0.0,0.0,1.0,0.0,0,2020-9-14,2020-09-14 00:00:00
442,2020-09-14 16:06:00,In the report “Sell Nikola and Celltrion”… Short selling conspiracy theory,0,0.254,0.0,0.746,-0.5267,-1,2020-9-15,2020-09-15 00:00:00
443,2020-09-14 06:58:00,"[Kim Dae-sung's Stock Analysis] Celltrion, JP Morgan's sell-off opinion still holds up the stock price...",-1,0.0,0.153,0.847,0.368,1,2020-9-14,2020-09-14 00:00:00
444,2020-09-12 11:31:00,"[Pharmaceutical Bio] Celltrion ""Corona 19 treatment, not in phase 1 clinical...",-1,0.0,0.0,1.0,0.0,0,2020-9-12,2020-09-12 00:00:00
445,2020-09-14 17:24:00,The story behind Celltrion and minority shareholders''sticky fellowship'...,0,0.0,0.0,1.0,0.0,0,2020-9-15,2020-09-15 00:00:00
446,2020-09-14 15:20:00,"'Religion, not stock'... How did Celltrion and minority shareholders form a fandom?",0,0.0,0.0,1.0,0.0,0,2020-9-14,2020-09-14 00:00:00
447,2020-09-14 16:06:00,In the report “Sell Nikola and Celltrion”… Short selling conspiracy theory,0,0.254,0.0,0.746,-0.5267,-1,2020-9-15,2020-09-15 00:00:00
448,2020-09-14 06:58:00,"[Kim Dae-sung's Stock Analysis] Celltrion, JP Morgan's sell-off opinion still holds up the stock price...",-1,0.0,0.153,0.847,0.368,1,2020-9-14,2020-09-14 00:00:00
449,2020-09-12 11:31:00,"[Pharmaceutical Bio] Celltrion ""Corona 19 treatment, not in phase 1 clinical...",-1,0.0,0.0,1.0,0.0,0,2020-9-12,2020-09-12 00:00:00
450,2020-09-12 08:03:00,"JPMorgan's ""Celltrion KRW 190,000"" ""You want to sell your shorts?"" Conspiracy theory",0,0.231,0.08800000000000001,0.68,-0.4767,-1,2020-9-12,2020-09-12 00:00:00
451,2020-09-11 16:49:00,"""JP Morgan's going to sell them short again?"", the reason Celltrion alleged",0,0.0,0.187,0.813,0.368,1,2020-9-12,2020-09-12 00:00:00
452,2020-09-11 16:02:00,Celltrion confirms clinical safety of COVID-19 antibody treatment,0,0.0,0.28600000000000003,0.7140000000000001,0.4215,1,2020-9-12,2020-09-12 00:00:00
453,2020-09-11 12:22:00,"Celltrion, COVID-19 antibody treatment clinical phase 1 ""prove safety""",0,0.0,0.28600000000000003,0.7140000000000001,0.4215,1,2020-9-11,2020-09-11 00:00:00
454,2020-09-11 11:27:00,"Celltrion completes phase 1 clinical trial for COVID-19 antibody treatment... ""Safety, tolerance, and dynamics...",0,0.0,0.155,0.845,0.29600000000000004,1,2020-9-11,2020-09-11 00:00:00
455,2020-09-11 11:27:00,"Celltrion completes phase 1 clinical trial for COVID-19 antibody treatment... ""Safety, tolerance, and dynamics...",0,0.0,0.155,0.845,0.29600000000000004,1,2020-9-11,2020-09-11 00:00:00
456,2020-09-11 13:15:00,Celltrion Corona 19 antibody treatment proved safety in Phase 1,0,0.0,0.259,0.741,0.4215,1,2020-9-11,2020-09-11 00:00:00
457,2020-09-11 11:23:00,"Celltrion, green signal for developing antibody treatment... ""Proof of safety in clinical phase 1""",0,0.0,0.177,0.823,0.4215,1,2020-9-11,2020-09-11 00:00:00
458,2020-09-11 11:19:00,"Celltrion ""Corona 19 antibody treatment, proven safety in phase 1 clinical trial""",0,0.0,0.21899999999999997,0.7809999999999999,0.4215,1,2020-9-11,2020-09-11 00:00:00
459,2020-09-11 08:06:00,"""Celltrion, Remsima SC aims to sell over 1 trillion won""",-1,0.0,0.316,0.684,0.5719,1,2020-9-11,2020-09-11 00:00:00
460,2020-09-10 17:50:00,"Celltrion's ""JP Morgan, framing conclusions"" rebuttal",0,0.0,0.336,0.664,0.368,1,2020-9-11,2020-09-11 00:00:00
461,2020-09-10 17:30:00,Like laughing at the bubble controversy... Celltrion's 3 brothers' share price rebound,1,0.0,0.49700000000000005,0.503,0.7845,1,2020-9-11,2020-09-11 00:00:00
462,2020-09-10 16:38:00,"""JP Morgan's opinion on'reduction of weight' is put together""... Celltrion, emergency meeting...",0,0.172,0.16699999999999998,0.6609999999999999,-0.0173,0,2020-9-11,2020-09-11 00:00:00
463,2020-09-10 16:19:00,Celltrion's 3 brothers rebound after sales report shock,1,0.302,0.0,0.698,-0.3818,-1,2020-9-11,2020-09-11 00:00:00
464,2020-09-10 15:02:00,Celltrion also attacked by foreign securities companies... The record was'superior win',1,0.17600000000000002,0.353,0.47100000000000003,0.4588,1,2020-9-10,2020-09-10 00:00:00
465,2020-09-10 13:57:00,Celltrion's emergency analysis meeting ... refutes JP Morgan report,0,0.214,0.209,0.5770000000000001,-0.0173,0,2020-9-10,2020-09-10 00:00:00
466,2020-09-10 13:54:00,"Target price of KRW 190,000 in JPMorgan report...Celltrion ""falls in reliability"" half...",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
467,2020-09-10 12:04:00,"Celltrion, JPMorgan's'target price down' report counteracts",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
468,2020-09-10 11:23:00,"Celltrion “JP Morgan report, put together… Off reliability”",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
469,2020-09-10 10:12:00,"Celltrion refutes JPMorgan report lowered the stock price... ""Fitting""",0,0.158,0.0,0.8420000000000001,-0.128,-1,2020-9-10,2020-09-10 00:00:00
470,2020-09-11 11:27:00,"Celltrion completes phase 1 clinical trial for COVID-19 antibody treatment... ""Safety, tolerability, pharmacokinetics...",-1,0.0,0.0,1.0,0.0,0,2020-9-11,2020-09-11 00:00:00
471,2020-09-11 11:27:00,"Celltrion completes phase 1 clinical trial for COVID-19 antibody treatment... ""Safety, tolerability, pharmacokinetics...",-1,0.0,0.0,1.0,0.0,0,2020-9-11,2020-09-11 00:00:00
472,2020-09-11 11:23:00,"Celltrion, green signal for developing antibody treatment... ""Proof of safety in clinical phase 1""",0,0.0,0.177,0.823,0.4215,1,2020-9-11,2020-09-11 00:00:00
473,2020-09-11 11:19:00,"Celltrion ""Corona 19 antibody treatment, proven safety in phase 1 clinical trial""",0,0.0,0.21899999999999997,0.7809999999999999,0.4215,1,2020-9-11,2020-09-11 00:00:00
474,2020-09-11 08:06:00,"""Celltrion, Remsima SC aims to sell over 1 trillion won""",-1,0.0,0.316,0.684,0.5719,1,2020-9-11,2020-09-11 00:00:00
475,2020-09-10 17:50:00,"Celltrion's ""JP Morgan, framing conclusions"" rebuttal",0,0.0,0.336,0.664,0.368,1,2020-9-11,2020-09-11 00:00:00
476,2020-09-10 17:30:00,Like laughing at the bubble controversy... Celltrion's 3 brothers' share price rebound,1,0.0,0.49700000000000005,0.503,0.7845,1,2020-9-11,2020-09-11 00:00:00
477,2020-09-10 16:38:00,"""JP Morgan's opinion on'reduction of weight' is put together""... Celltrion, emergency meeting...",0,0.172,0.16699999999999998,0.6609999999999999,-0.0173,0,2020-9-11,2020-09-11 00:00:00
478,2020-09-10 16:19:00,Celltrion's 3 brothers rebound after sales report shock,1,0.302,0.0,0.698,-0.3818,-1,2020-9-11,2020-09-11 00:00:00
479,2020-09-10 15:02:00,Celltrion also attacked by foreign securities companies... The record was'superior win',1,0.17600000000000002,0.353,0.47100000000000003,0.4588,1,2020-9-10,2020-09-10 00:00:00
480,2020-09-10 13:57:00,Celltrion's emergency analysis meeting ... refutes JP Morgan report,0,0.214,0.209,0.5770000000000001,-0.0173,0,2020-9-10,2020-09-10 00:00:00
481,2020-09-10 13:54:00,"Target price of KRW 190,000 in JPMorgan report...Celltrion ""falls in reliability"" half...",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
482,2020-09-10 12:04:00,"Celltrion, JPMorgan's'target price down' report counteracts",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
483,2020-09-10 11:23:00,"Celltrion “JP Morgan report, put together… Off reliability”",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
484,2020-09-10 10:12:00,"Celltrion refutes JPMorgan report lowered the stock price... ""Fitting""",0,0.158,0.0,0.8420000000000001,-0.128,-1,2020-9-10,2020-09-10 00:00:00
485,2020-09-10 17:20:00,"Celltrion refutes JP Morgan report... ""The conclusion was made in advance and put together""",0,0.0,0.163,0.8370000000000001,0.368,1,2020-9-11,2020-09-11 00:00:00
486,2020-09-10 14:17:00,"Celltrion ""Combined configuration""... JP Morgan refutes'Sell Report'",0,0.0,0.297,0.703,0.368,1,2020-9-10,2020-09-10 00:00:00
487,2020-09-10 11:01:00,"Celltrion·Celltrion Healthcare “JP Morgan Report, Reliability Falls”",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
488,2020-09-10 10:17:00,Celltrion-JP Morgan frontal collision... Criticism of JPMorgan Report,0,0.293,0.0,0.7070000000000001,-0.4404,-1,2020-9-10,2020-09-10 00:00:00
489,2020-09-10 10:09:00,Celltrion and Cellhel refute JPMorgan report... “Function content”,0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
490,2020-09-10 10:00:00,"Celltrion refutes ""lost reliability"" in JPMorgan report",-1,0.27699999999999997,0.0,0.723,-0.3182,-1,2020-9-10,2020-09-10 00:00:00
491,2020-09-10 09:45:00,"Celltrion Group's ""JP Morgan Report, Consisting of Structured Contents, Reliability Present...",0,0.0,0.20199999999999999,0.7979999999999999,0.368,1,2020-9-10,2020-09-10 00:00:00
492,2020-09-10 08:21:00,"""Reduce Celltrion"" ""Increase Samsung Bio""... JP Morgan Discrimination Why?",0,0.0,0.408,0.5920000000000001,0.5904,1,2020-9-10,2020-09-10 00:00:00
493,2020-09-09 17:43:00,"JPMorgan ""Celltrion expensive"" 40% cheaper target price suggested",-1,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
494,2020-09-09 16:03:00,"JPMorgan ""Half of Celltrion's share price is bubble… there is concern about earnings decline""",-1,0.0,0.145,0.855,0.29600000000000004,1,2020-9-10,2020-09-10 00:00:00
495,2020-09-09 13:54:00,"""Competitiveness gets fierce and too much stock"" JP Morgan, Celltrion's goal is drastically...",-1,0.0,0.174,0.826,0.368,1,2020-9-9,2020-09-09 00:00:00
496,2020-09-09 17:30:00,"JP Morgan ""Celltrion fair price 190,000 won""",0,0.0,0.6809999999999999,0.319,0.8192,1,2020-9-10,2020-09-10 00:00:00
497,2020-09-09 15:48:00,'Stock price drops 40%'... Celltrion plunges in JP Morgan report,0,0.0,0.22,0.78,0.368,1,2020-9-9,2020-09-09 00:00:00
498,2020-09-09 11:35:00,"Humasis, jointly developed antigen diagnosis kit with Celltrion, approved for export to the Ministry of Food and Drug Safety",0,0.0,0.248,0.752,0.6808,1,2020-9-9,2020-09-09 00:00:00
499,2020-09-09 09:34:00,[Features] Confusion of government remarks... Green Cross and Celltrion weak,-1,0.389,0.0,0.611,-0.6249,-1,2020-9-9,2020-09-09 00:00:00
500,2020-09-08 17:32:00,How to produce corona treatment that has not been approved...,0,0.0,0.0,1.0,0.0,0,2020-9-9,2020-09-09 00:00:00
501,2020-09-08 15:29:00,"Quarantine authorities ""September Celltrion, October GC Green Cross Corona Treatment Production""",0,0.0,0.0,1.0,0.0,0,2020-9-8,2020-09-08 00:00:00
502,2020-09-10 15:02:00,Celltrion also attacked by foreign securities companies... The record was'superior win',1,0.17600000000000002,0.353,0.47100000000000003,0.4588,1,2020-9-10,2020-09-10 00:00:00
503,2020-09-10 13:57:00,Celltrion's emergency analysis meeting ... refutes JP Morgan report,0,0.214,0.209,0.5770000000000001,-0.0173,0,2020-9-10,2020-09-10 00:00:00
504,2020-09-10 13:54:00,"Target price of KRW 190,000 in JPMorgan report...Celltrion ""falls in reliability"" half...",0,0.0,0.0,1.0,0.0,0,2020-9-10,2020-09-10 00:00:00
