Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-10-06 17:09:00,Fostering 20 innovative companies that will become Samsung Electronics and Naver,0,0.0,0.225,0.775,0.4404,1
2020-10-06 11:31:00,Mid-term Ministry “to foster 20 global innovative companies like the second Naver”,0,0.0,0.351,0.649,0.6597,1
2020-10-06 11:30:00,Small and medium-sized enterprises designated as'protected' as successors of Samsung and Naver,1,0.0,0.16,0.84,0.2732,1
2020-10-06 11:30:00,Small and medium-sized enterprises designated as'protected' as successors of Samsung and Naver,1,0.0,0.16,0.84,0.2732,1
2020-10-06 16:32:00,"Naver, inevitable hitting trust... Preview of ""justified reorganization"" administrative litigation",0,0.144,0.216,0.64,0.2263,1
2020-10-06 13:37:00,"Naver, Fair Commission penalty ""I will not rule out other companies...",-1,0.21,0.161,0.629,-0.1779,-1
2020-10-06 13:33:00,Naver “Responding to the FTC sanctions malicious and legal”,0,0.0,0.0,1.0,0.0,0
2020-10-06 15:10:00,Naver's'Search Manipulation'... 26.7 billion won (total),-1,0.0,0.425,0.575,0.5719,1
2020-10-06 14:17:00,"""A shopping search operation penalty, Google hit 3 trillion, but Naver 26.5 billion won""",-1,0.111,0.28,0.609,0.6187,1
2020-10-06 12:02:00,"FTC ""Naver, shopping and video search ranking manipulation""... A penalty of 26.9 billion won...",-1,0.2,0.0,0.8,-0.4588,-1
2020-10-06 12:00:00,"""Naver, first exposed'own shopping and video' through artificial search algorithm""...",0,0.0,0.0,1.0,0.0,0
2020-10-06 12:00:00,"""Naver, first exposed'own shopping and video' through artificial search algorithm""...",0,0.0,0.0,1.0,0.0,0
2020-10-06 10:00:00,"Hyundai Dept. Duty Free, Naver Shopping Live'Huhu Win-Win Market'",1,0.0,0.292,0.708,0.5106,1
2020-10-06 08:55:00,"""Naver is expected to achieve 2 trillion won in sales in the third quarter""",-1,0.0,0.236,0.764,0.5719,1
2020-10-05 14:45:00,"Our 銀, Naver Webtoon and Collaborator… 2.3% installment savings released per year",0,0.0,0.0,1.0,0.0,0
2020-10-06 14:20:00,Naver brought down 11st and auction to raise Naver Shopping,0,0.0,0.0,1.0,0.0,0
2020-10-06 12:05:00,"Search ranking manipulated to buy only Naver products... FTC ""Why consumer deception and competition...",0,0.314,0.0,0.686,-0.6705,-1
2020-10-06 12:02:00,"FTC ""Naver, shopping and video search ranking manipulation""... A penalty of 26.9 billion won...",-1,0.2,0.0,0.8,-0.4588,-1
2020-10-06 14:17:00,"""A shopping search operation penalty, Google hit 3 trillion, but Naver 26.5 billion won""",-1,0.111,0.28,0.609,0.6187,1
2020-10-06 12:02:00,"FTC ""Naver, shopping and video search ranking manipulation""... A penalty of 26.9 billion won...",-1,0.2,0.0,0.8,-0.4588,-1
2020-10-06 12:00:00,"""Naver, first exposed'own shopping and video' through artificial search algorithm""...",0,0.0,0.0,1.0,0.0,0
2020-10-06 12:00:00,"""Naver, first exposed'own shopping and video' through artificial search algorithm""...",0,0.0,0.0,1.0,0.0,0
2020-10-06 14:15:00,"Naver caught in'demonstration case'... FTC,'platform unfair' carpet bombing",-1,0.307,0.0,0.693,-0.4767,-1
2020-10-06 13:37:00,"Naver, Fair Commission penalty ""I will not rule out other companies...",-1,0.21,0.161,0.629,-0.1779,-1
2020-10-06 13:33:00,Naver “Responding to the FTC sanctions malicious and legal”,0,0.0,0.0,1.0,0.0,0
2020-10-06 13:21:00,Naver objected to 26.7 billion won in penalty of FTC Review of administrative litigation,-1,0.246,0.19,0.564,-0.0258,0
2020-10-06 12:01:00,"""Search algorithm manipulation""... FTC, fined 26.7 billion won to Naver",-1,0.0,0.291,0.709,0.5719,1
2020-10-06 12:02:00,"FTC ""Naver, shopping and video search ranking manipulation""... A penalty of 26.9 billion won...",-1,0.2,0.0,0.8,-0.4588,-1
2020-10-06 11:31:00,Mid-term Ministry “to foster 20 global innovative companies like the second Naver”,0,0.0,0.351,0.649,0.6597,1
2020-10-06 11:30:00,Small and medium-sized enterprises designated as'protected' as successors of Samsung and Naver,1,0.0,0.16,0.84,0.2732,1
2020-10-06 11:30:00,Small and medium-sized enterprises designated as'protected' as successors of Samsung and Naver,1,0.0,0.16,0.84,0.2732,1
2020-10-06 10:00:00,"Hyundai Dept. Duty Free, Naver Shopping Live'Huhu Win-Win Market'",1,0.0,0.292,0.708,0.5106,1
2020-10-06 08:55:00,"""Naver is expected to achieve 2 trillion won in sales in the third quarter""",-1,0.0,0.236,0.764,0.5719,1
2020-10-05 14:45:00,"Our 銀, Naver Webtoon and Collaborator… 2.3% installment savings released per year",0,0.0,0.0,1.0,0.0,0
2020-10-06 12:01:00,"""Search algorithm manipulation""... FTC, fined 26.7 billion won to Naver",-1,0.0,0.291,0.709,0.5719,1
2020-10-06 12:00:00,"""Naver, first exposed'own shopping and video' through artificial search algorithm""... ...",0,0.0,0.0,1.0,0.0,0
2020-10-06 12:00:00,"""Naver, first exposed'own shopping and video' through artificial search algorithm""... ...",0,0.0,0.0,1.0,0.0,0
2020-10-06 11:31:00,Mid-term Ministry “to foster 20 global innovative companies like the second Naver”,0,0.0,0.351,0.649,0.6597,1
2020-10-06 11:30:00,Small and medium-sized enterprises designated as'protected' as successors of Samsung and Naver,1,0.0,0.16,0.84,0.2732,1
2020-10-06 11:30:00,Small and medium-sized enterprises designated as'protected' as successors of Samsung and Naver,1,0.0,0.16,0.84,0.2732,1
2020-10-06 10:00:00,"Hyundai Dept. Duty Free, Naver Shopping Live'Huhu Win-Win Market'",1,0.0,0.292,0.708,0.5106,1
2020-10-06 08:55:00,"""Naver is expected to achieve 2 trillion won in sales in the third quarter""",-1,0.0,0.236,0.764,0.5719,1
2020-10-05 14:45:00,"Our 銀, Naver Webtoon and Collaborator… 2.3% installment savings released per year",0,0.0,0.0,1.0,0.0,0
2020-10-05 12:59:00,"Platform Act, 26 services such as Naver, Kakao, and Baemin",0,0.0,0.0,1.0,0.0,0
2020-10-05 10:17:00,[Park Dong-hui's Consumer Report] Naver and Coupang are difficult to'jump up' to the shoppers...,-1,0.161,0.0,0.839,-0.3612,-1
2020-10-05 08:32:00,Excluding Naver and LINE consolidation performance Still positive-Eugene,-1,0.0,0.0,1.0,0.0,0
2020-10-05 04:45:00,[Overview] Why Big Hit is a platform company Compete with Naver and Kakao,0,0.0,0.0,1.0,0.0,0
2020-10-05 10:17:00,[Park Dong-hui's Consumer Report] Naver and Coupang are difficult to'jump up' to the shoppers...,-1,0.161,0.0,0.839,-0.3612,-1
2020-10-05 08:32:00,Excluding Naver and LINE consolidation performance Still positive-Eugene,-1,0.0,0.0,1.0,0.0,0
2020-10-05 04:45:00,[Overview] Why Big Hit is a platform company Compete with Naver and Kakao,0,0.0,0.0,1.0,0.0,0
2020-10-04 14:57:00,Even exposing'Naver Pay' in Naver Search Violates Fair Trade,0,0.362,0.177,0.462,-0.34,-1
2020-10-04 13:05:00,"Legislative Investigation Office ""Naver, Naver Pay priority exposure is a violation of the Fair Trade Act""",0,0.243,0.122,0.635,-0.3182,-1
2020-10-02 15:26:00,The 1st place in personal net buying in September is'Naver'... 3Q earnings outlook,0,0.0,0.0,1.0,0.0,0
2020-10-01 08:45:00,"Naver chose a financial bypass... ""Is it a catfish or a loach?""",0,0.0,0.0,1.0,0.0,0
2020-10-01 08:00:00,"Naver-Kakao,'match' with global OTT",0,0.0,0.0,1.0,0.0,0
2020-09-30 12:27:00,"1500 reports of false real estate sales per month... 70% is for ""Naver""",0,0.0,0.0,1.0,0.0,0
2020-09-29 16:21:00,[Financial Lounge] The reason why Naver temporarily suspended K-Bank service,-1,0.256,0.0,0.744,-0.4767,-1
2020-09-29 14:30:00,Naver and Baemin double the penalty if they go wrong?... “The water level is weak and effective due to double regulation...,-1,0.219,0.115,0.667,-0.4215,-1
2020-09-29 07:01:00,Naver and Baemin are bitten by a penalty penalty twice the amount of violation.,0,0.479,0.0,0.521,-0.8481,-1
2020-09-29 14:30:00,Naver and Baemin double the penalty if they go wrong?... “The water level is weak and effective due to double regulation...,-1,0.219,0.115,0.667,-0.4215,-1
2020-09-29 07:01:00,Naver and Baemin are bitten by a penalty penalty twice the amount of violation.,0,0.479,0.0,0.521,-0.8481,-1
2020-09-29 12:09:00,"Director of Google Play ""Naver-Kakao webtoon successful in Japanese market thanks to Google payment""",1,0.0,0.453,0.547,0.8442,1
2020-09-29 05:01:00,The Fair Trade Commission said it would block online platforms such as Naver..,-1,0.179,0.142,0.679,-0.1531,-1
2020-09-28 20:27:00,Penalty bombing occurs if you go wrong with businesses such as Naver and Google,-1,0.337,0.0,0.663,-0.7269,-1
2020-09-28 17:38:00,Double penalty penalty for violation of Naver and Google,0,0.605,0.0,0.395,-0.8481,-1
2020-09-28 17:34:00,"""If Naver, Coupang, and Baemin go bad, they will be fined twice as much for the violation.""",-1,0.179,0.0,0.821,-0.5423,-1
2020-09-28 14:42:00,"Stronger Naver, Coupang, and Baemin... A more cruel platform,'Yak-yukgangsik'",1,0.322,0.205,0.473,-0.3597,-1
2020-09-28 12:03:00,Naver and Google'Gapjil' Prevention Law Revealed... Included in the contract for fee setting standards,0,0.0,0.0,1.0,0.0,0
2020-09-28 20:05:00,How far is the FTC knife for the platform?... Facebook falls out and Google and Naver are within range,0,0.0,0.0,1.0,0.0,0
2020-09-28 17:47:00,"Who is the target of the Platform Fairness Act? Naver, Coupang, Yanolja, Baemin, etc.",0,0.0,0.0,1.0,0.0,0
2020-09-28 15:01:00,Naver bets 10 billion won on full-filment'brandy',-1,0.0,0.381,0.619,0.5719,1
2020-09-28 15:00:00,"Brandy, a fashion tech company, attracts 10 billion won investment from Naver",-1,0.0,0.416,0.584,0.7506,1
2020-09-28 10:19:00,Fashion app Brandy received 10 billion won investment from Naver,-1,0.0,0.291,0.709,0.5719,1
2020-09-28 10:06:00,"Brandy, a fashion tech company, attracts 10 billion won investment from Naver",-1,0.0,0.416,0.584,0.7506,1
2020-09-28 09:16:00,"Naver invests 10 billion won in brandy, a fashion tech company",-1,0.0,0.291,0.709,0.5719,1
2020-09-28 12:04:00,"Naver and the nation of delivery, standards for charging fees must be notified to the participating companies",0,0.0,0.0,1.0,0.0,0
2020-09-27 17:09:00,"Lowest fees? Naver became a'war of money', a small business man",0,0.224,0.0,0.776,-0.3818,-1
2020-09-27 10:53:00,Bloody competition after entering the store at the lowest fee... The Secret of Naver Shopping Kingdom,0,0.282,0.0,0.718,-0.6705,-1
2020-09-27 12:01:00,"Naver QR Check-in, now simple to use with one-time consent",0,0.0,0.174,0.826,0.2263,1
2020-09-28 15:00:00,"Brandy, a fashion tech company, attracts 10 billion won investment from Naver",-1,0.0,0.416,0.584,0.7506,1
2020-09-28 10:19:00,Fashion app Brandy received 10 billion won investment from Naver,-1,0.0,0.291,0.709,0.5719,1
2020-09-28 10:06:00,"Brandy, a fashion tech company, attracts 10 billion won investment from Naver",-1,0.0,0.416,0.584,0.7506,1
2020-09-28 09:16:00,"Naver invests 10 billion won in brandy, a fashion tech company",-1,0.0,0.291,0.709,0.5719,1
2020-09-28 14:42:00,"Stronger Naver, Coupang, and Baemin... A more cruel platform,'Yak-yukgangsik'",1,0.322,0.205,0.473,-0.3597,-1
2020-09-28 12:03:00,Naver and Google'Gapjil' Prevention Law Revealed... Included in the contract for fee setting standards,0,0.0,0.0,1.0,0.0,0
2020-09-28 12:04:00,"Naver and the nation of delivery, standards for charging fees must be notified to the participating companies",0,0.0,0.0,1.0,0.0,0
2020-09-27 17:09:00,"Lowest fees? Naver became a'war of money', a small business man",0,0.224,0.0,0.776,-0.3818,-1
2020-09-27 10:53:00,Bloody competition after entering the store at the lowest fee... The Secret of Naver Shopping Kingdom,0,0.282,0.0,0.718,-0.6705,-1
2020-09-27 12:01:00,"Naver QR Check-in, now simple to use with one-time consent",0,0.0,0.174,0.826,0.2263,1
2020-09-26 08:01:00,"“Abeom, how many Samsung Electronics and Naver are there?”...The transfer tax of the majority shareholder during Chuseok",0,0.0,0.0,1.0,0.0,0
2020-09-26 08:00:00,"Naver and Kakao Pay 3x pointed out... ""Rather loss""",-1,0.346,0.0,0.654,-0.4019,-1
2020-09-25 18:58:00,"Naver and Kakao refute ""absurd allegations"" in allegations of profiteering of political fees",0,0.118,0.0,0.882,-0.1531,-1
2020-09-25 14:16:00,Naver and Kakao accelerate digital finance... Bank card customer churn'concern',-1,0.0,0.0,1.0,0.0,0
2020-09-25 11:36:00,[Herald View] Naver and Kakao’s “IT Babel Tower” ends…,0,0.0,0.0,1.0,0.0,0
2020-09-26 08:01:00,"“Abeom, how many Samsung Electronics and Naver are there?”...The transfer tax of the majority shareholder during Chuseok",0,0.0,0.0,1.0,0.0,0
2020-09-26 08:00:00,"Naver and Kakao Pay 3x pointed out... ""Rather loss""",-1,0.346,0.0,0.654,-0.4019,-1
2020-09-25 18:58:00,"Naver and Kakao refute ""absurd allegations"" in allegations of profiteering of political fees",0,0.118,0.0,0.882,-0.1531,-1
2020-09-25 14:16:00,Naver and Kakao accelerate digital finance... Bank card customer churn'concern',-1,0.0,0.0,1.0,0.0,0
2020-09-25 11:36:00,[Herald View] Naver and Kakao’s “IT Babel Tower” ends…,0,0.0,0.0,1.0,0.0,0
2020-09-25 10:24:00,"Noh Woong-rae ""Naver and Kakao easy payment, get 1% more commission than credit card...",-1,0.0,0.324,0.676,0.6969,1
2020-09-25 09:36:00,The total prize money of 1.5 billion Naver Webtoon & Web Novel Contest... Target small?,-1,0.0,0.318,0.682,0.6808,1
2020-09-25 09:14:00,"Life Workshop, 25th Brand Day and Naver Shopping Live",0,0.0,0.0,1.0,0.0,0
2020-09-25 09:04:00,Naver expands search for cultural artists,0,0.0,0.219,0.781,0.1027,1
2020-09-24 22:25:00,Preventing the 2nd Naver Passbook Incident ...Strengthening the regulation of financial services for platform companies,1,0.073,0.0,0.927,-0.0258,0
2020-09-24 10:27:00,"""The 2nd Naver Passbook Block""...Strengthening platform company regulations",1,0.0,0.0,1.0,0.0,0
2020-09-24 10:01:00,Reinforcement of platform corporate financial service regulations... Preventing the recurrence of the Naver bankbook incident,0,0.073,0.0,0.927,-0.0258,0
2020-09-24 17:24:00,Identity verification with Naver and Kakao?... Challenge to the three mobile companies' gardens,0,0.0,0.098,0.902,0.0772,0
2020-09-24 15:35:00,[Exclusive] Naver'Give a Gift' in earnest... Pay Point '1% more',0,0.124,0.257,0.619,0.3612,1
2020-09-24 14:40:00,Big tech financial regulations such as Naver and Kakao should be changed to'by region → by function',0,0.0,0.0,1.0,0.0,0
2020-09-24 12:38:00,"Naver Certificate, Whale to PC support",0,0.0,0.351,0.649,0.4019,1
2020-09-24 10:20:00,"Supports Naver Certificate, Whale Browser to PC",0,0.0,0.294,0.706,0.3612,1
2020-09-24 11:15:00,"Find our neighborhood safe restaurant, now at'Naver'!",0,0.0,0.347,0.653,0.4926,1
2020-09-24 11:01:00,I look for a “safe restaurant” that saves food on Naver.,0,0.0,0.0,1.0,0.0,0
2020-09-24 10:27:00,"""The 2nd Naver Passbook Block""...Strengthening platform company regulations",1,0.0,0.0,1.0,0.0,0
2020-09-24 10:01:00,Reinforcement of platform corporate financial service regulations... Preventing the recurrence of the Naver bankbook incident,0,0.073,0.0,0.927,-0.0258,0
2020-09-24 09:04:00,"""Socar, now pay with Naver Pay""",0,0.412,0.0,0.588,-0.2023,-1
2020-09-24 06:18:00,Naver sweeping live commerce... Coupang kneels too,0,0.0,0.0,1.0,0.0,0
2020-09-24 04:40:00,1.1 trillion won a month... Ants crying and laughing at Naver and Kakao,-1,0.163,0.363,0.474,0.5859,1
2020-09-23 18:49:00,Naver decides on debt guarantee of 1.64 trillion won by Line Corporation,-1,0.145,0.331,0.523,0.4939,1
2020-09-24 06:18:00,Naver sweeping live commerce... Coupang kneels too,0,0.0,0.0,1.0,0.0,0
2020-09-24 04:40:00,1.1 trillion won a month... Ants crying and laughing at Naver and Kakao,-1,0.163,0.363,0.474,0.5859,1
2020-09-23 18:49:00,Naver decides on debt guarantee of 1.64 trillion won by Line Corporation,-1,0.145,0.331,0.523,0.4939,1
2020-09-23 17:56:00,Naver and Kakao Pay became dinosaurs... Twice the merchant fee card,0,0.123,0.0,0.877,-0.1027,-1
2020-09-23 15:35:00,"""News recommended like YouTube"" Naver abolishes ""News viewed a lot",-1,0.0,0.381,0.619,0.5106,1
2020-09-23 15:22:00,"The management refutes ""no facts"" to the'Illegal Shinhan Short Sale' that appeared on Naver",-1,0.145,0.0,0.855,-0.296,-1
2020-09-23 14:09:00,"[Features] NAVER, rebound after 6 trading days... Kakao is also strong",1,0.0,0.268,0.732,0.5106,1
2020-09-23 13:44:00,"When Naver and Kakao fall, will the stocks respond?",0,0.0,0.0,1.0,0.0,0
2020-09-22 17:45:00,"Shall we rob Naver and Kakao Chuseok? Experts say, ""It's not time to sell""",0,0.217,0.0,0.783,-0.5574,-1
2020-09-22 08:53:00,Mirae Asset Daewoo and Naver join hands to secure competitive advantage-Ebest,1,0.0,0.557,0.443,0.7783,1
2020-09-22 16:09:00,Naver game exclusive cloud “Tokyo Game Show” sortie,0,0.0,0.176,0.824,0.128,1
2020-09-22 11:02:00,The platform method that reveals the outline... “Naver comparison shopping is also being monitored”,0,0.0,0.0,1.0,0.0,0
2020-09-22 09:36:00,Samkwang Glass Naver Shopping'Chuseok Special' broadcast,0,0.0,0.351,0.649,0.4019,1
2020-09-22 09:32:00,"The reason that only Chumiae was different... Naver ""There are many similar cases such as Gary""",-1,0.0,0.0,1.0,0.0,0
2020-09-21 09:14:00,"Why is only Chumiae different?... Naver ""due to a system error, correction completed""",-1,0.197,0.0,0.803,-0.4019,-1
2020-09-18 17:19:00,"Naver shopping data, financial data exchange registration",0,0.0,0.0,1.0,0.0,0
2020-09-18 09:31:00,"Naver, full-scale promotion of cloud data sandbox",0,0.0,0.0,1.0,0.0,0
2020-09-03 12:01:00,'Driver's license' comes into KakaoTalk and Naver,0,0.0,0.0,1.0,0.0,0
2020-09-03 12:00:00,Confirm your driver's license with Naver app and KakaoTalk,0,0.0,0.0,1.0,0.0,0
2020-09-03 06:06:00,Naver and Kakao target global MZ generation with character IP,0,0.0,0.0,1.0,0.0,0
2020-09-03 17:28:00,"[Signal] Big Hit's corporate value JYP triples... ""Compete with Naver and Kakao""",0,0.0,0.179,0.821,0.34,1
2020-09-03 12:01:00,'Driver's license' comes into KakaoTalk and Naver,0,0.0,0.0,1.0,0.0,0
2020-09-03 05:31:00,Naver to strengthen financial services... Full-scale entry into the Southeast Asian market,1,0.0,0.173,0.827,0.3182,1
2020-09-02 17:23:00,Naver is the Korean version of Shopify?,0,0.0,0.0,1.0,0.0,0
2020-09-03 06:06:00,Naver and Kakao target global MZ generation with character IP,0,0.0,0.0,1.0,0.0,0
2020-09-02 17:23:00,Naver is the Korean version of Shopify?,0,0.0,0.0,1.0,0.0,0
2020-09-02 09:47:00,"Over 1 trillion in fees for 3 years?... Naver ""different service type""",-1,0.0,0.0,1.0,0.0,0
2020-09-01 17:30:00,"Naver Financial ""simple comparison with general PG is difficult"" due to fee criticism",-1,0.329,0.0,0.671,-0.6597,-1
2020-09-01 17:19:00,"Naver and Kakao ""Youtube is standing""... Full-scale targeting of the video market",0,0.0,0.0,1.0,0.0,0
2020-09-01 13:00:00,Kakao and Naver counterattack on YouTube,0,0.0,0.0,1.0,0.0,0
2020-09-01 16:35:00,Naver Pay can be used with savings bank accounts,0,0.149,0.0,0.851,-0.1027,-1
2020-09-01 15:09:00,Naver Pay easy payment savings bank account,0,0.151,0.312,0.538,0.3612,1
2020-09-01 14:42:00,Savings bank users can now easily pay and transfer money with Naver Pay,0,0.184,0.158,0.658,0.1531,1
2020-09-01 10:36:00,Using Naver Pay as a savings bank account,0,0.189,0.0,0.811,-0.1027,-1
2020-09-01 16:09:00,Naver Pay remittance and payment to savings bank account from the 4th,0,0.113,0.0,0.887,-0.1027,-1
2020-09-01 14:35:00,Savings banks can also transfer money and pay through Naver Pay,0,0.237,0.0,0.763,-0.2023,-1
2020-09-01 16:09:00,Naver Pay remittance and payment to savings bank account from the 4th,0,0.113,0.0,0.887,-0.1027,-1
2020-09-01 15:27:00,Naver Pay Wings Savings Bank... Service from the 4th,1,0.149,0.0,0.851,-0.1027,-1
2020-09-01 15:22:00,Savings bank customer also uses Naver Pay service,0,0.167,0.0,0.833,-0.1027,-1
2020-09-01 14:42:00,Savings bank users can now easily pay and transfer money with Naver Pay,0,0.184,0.158,0.658,0.1531,1
2020-09-01 13:52:00,Naver Pay can be used with savings bank accounts,0,0.149,0.0,0.851,-0.1027,-1
2020-09-01 15:21:00,Naver invests 7 billion won in AI visual effects tech company,-1,0.0,0.291,0.709,0.5719,1
2020-09-01 13:00:00,Kakao and Naver counterattack on YouTube,0,0.0,0.0,1.0,0.0,0
2020-09-01 09:02:00,"Naver's popular webtoon'Love Revolution' ""Why are you coming out of Kakao~""",1,0.0,0.219,0.781,0.4215,1
2020-09-01 05:31:00,'The Predator' Naver is changing its on/off distribution version in earnest,0,0.0,0.248,0.752,0.5106,1
2020-09-01 10:36:00,Using Naver Pay as a savings bank account,0,0.189,0.0,0.811,-0.1027,-1
2020-09-01 09:06:00,Naver's first mobile phone plan without veil... Unlimited data KRW 34900,0,0.0,0.0,1.0,0.0,0
2020-09-01 05:31:00,'The Predator' Naver is changing its on/off distribution version in earnest,0,0.0,0.248,0.752,0.5106,1
2020-09-01 05:31:00,'The Predator' Naver is changing its on/off distribution version in earnest,0,0.0,0.248,0.752,0.5106,1
2020-09-01 05:01:00,'Mine first' Google-like Naver FTC Karl Dna,0,0.0,0.0,1.0,0.0,0
2020-08-31 17:07:00,Naver “Line Financial Corporation acquires Line Financial Plus issuer”,-1,0.0,0.0,1.0,0.0,0
2020-08-31 16:41:00,Felitech launches'Renjimate' Naver Shopping Live,0,0.0,0.0,1.0,0.0,0
2020-08-31 16:41:00,Felitech launches'Renjimate' Naver Shopping Live,0,0.0,0.0,1.0,0.0,0
2020-08-31 09:49:00,"Desker,'Naver Brand Day' progress... First unveiled gaming desk",1,0.0,0.0,1.0,0.0,0
2020-08-30 10:52:00,"Will Naver, which released'online shopping', surpass Coupang and Market Curly?",1,0.0,0.0,1.0,0.0,0
2020-08-28 16:09:00,'My Money Naesan' Naver Receipt Reviews Stacked 100 Million in Ten Months,-1,0.0,0.0,1.0,0.0,0
2020-08-28 10:23:00,Naver'receipt review' exceeded 100 million,-1,0.0,0.0,1.0,0.0,0
2020-08-28 08:50:00,Naver receipt reviews exceeded 100 million,-1,0.0,0.0,1.0,0.0,0
2020-08-28 15:39:00,"""Learn golf and yoga as an intellectual"" Naver Expert introduces lecture service",0,0.0,0.231,0.769,0.5106,1
2020-08-28 15:17:00,Fierce competition for second place in the market cap of'SK Hynix Suseong or NAVER',0,0.0,0.0,1.0,0.0,0
2020-08-28 13:35:00,Naver Financial cuts the pre-settlement'Quick Escrow' fee by 0.002%p,-1,0.216,0.0,0.784,-0.296,-1
2020-08-28 10:39:00,Naver Financial cuts'Quick Escrow' fee rate for SMEs,-1,0.0,0.0,1.0,0.0,0
2020-08-28 09:56:00,Naver cuts fees for selecting small and medium-sized merchants,-1,0.216,0.0,0.784,-0.296,-1
2020-08-28 11:39:00,"Naver ""Remote class video production is possible with PDF documents""",0,0.0,0.0,1.0,0.0,0
2020-08-28 11:01:00,The broken spirit…'Naver's insurance comparison' has stopped,-1,0.5,0.0,0.5,-0.6124,-1
2020-08-28 08:22:00,“The biggest beneficiary company of Naver Untact society…goal ↑”,0,0.0,0.279,0.721,0.4767,1
2020-08-28 08:05:00,"Naver, Untact Benefits from Changes in Social Structure",1,0.0,0.271,0.729,0.3818,1
2020-08-28 07:52:00,"Naver, Japanese business in earnest to benefit from Untact-Investment in Korea",1,0.0,0.412,0.588,0.743,1
2020-08-28 10:35:00,“Will the neighborhood academies disappear?” 690 opened in just a week “Naver Academy”...,-1,0.0,0.0,1.0,0.0,0
2020-08-28 10:23:00,Naver'receipt review' exceeded 100 million,-1,0.0,0.0,1.0,0.0,0
2020-08-28 08:50:00,Naver receipt reviews exceeded 100 million,-1,0.0,0.0,1.0,0.0,0
2020-08-28 09:52:00,Naver Financial cuts commission rate with Quick Escrow,-1,0.239,0.0,0.761,-0.296,-1
2020-08-28 08:22:00,“The biggest beneficiary company of Naver Untact society…goal ↑”,0,0.0,0.279,0.721,0.4767,1
2020-08-28 08:05:00,"Naver, Untact Benefits from Changes in Social Structure",1,0.0,0.271,0.729,0.3818,1
2020-08-28 07:52:00,"Naver, Japanese business in earnest to benefit from Untact-Investment in Korea",1,0.0,0.412,0.588,0.743,1
2020-08-28 07:38:00,"[Click e-stock] ""Naver, looking forward to next year more… Target price up""",0,0.0,0.0,1.0,0.0,0
2020-08-28 04:31:00,"When the corona spread again, Naver jumped 10%, Kakao 13% jumped",0,0.0,0.0,1.0,0.0,0
2020-08-27 19:07:00,"Naver acquires Jam Live ""Intensify Live Shopping""",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:42:00,"Jam Live, integrated with Naver Shopping...""Reinforcement of Live Commerce function""",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:37:00,Naver acquires Snow'Jam Live Service' for 15 billion won,-1,0.0,0.316,0.684,0.5719,1
2020-08-27 16:33:00,[Signal] Naver acquires subsidiary Jam Live service for 15 billion won,-1,0.0,0.27,0.73,0.5719,1
2020-08-27 16:09:00,"Naver, subsidiary Snow'Jam Live Service' business transfer",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:09:00,"Naver, subsidiary Snow'Jam Live Service' business transfer",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:56:00,"Life Workshop, Naver Shopping Live and Jam Live on the 27th",0,0.0,0.0,1.0,0.0,0
2020-08-27 15:41:00,Naver search ad unit price is cheaper due to Corona 19,0,0.0,0.0,1.0,0.0,0
2020-08-27 11:46:00,Naver and Kakao laughed at Corona... The best price is renewed again,1,0.0,0.419,0.581,0.802,1
2020-08-27 10:19:00,[itM-characteristic stock] Naver and Kakao 52 weeks reported... Take the uptrend restart...,0,0.0,0.0,1.0,0.0,0
2020-08-27 19:07:00,"Naver acquires Jam Live ""Intensify Live Shopping""",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:42:00,"Jam Live, integrated with Naver Shopping...""Reinforcement of Live Commerce function""",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:33:00,[Signal] Naver acquires subsidiary Jam Live service for 15 billion won,-1,0.0,0.27,0.73,0.5719,1
2020-08-27 16:09:00,"Naver, subsidiary Snow'Jam Live Service' business transfer",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:09:00,"Naver, subsidiary Snow'Jam Live Service' business transfer",0,0.0,0.0,1.0,0.0,0
2020-08-27 16:56:00,"Life Workshop, Naver Shopping Live and Jam Live on the 27th",0,0.0,0.0,1.0,0.0,0
2020-08-27 15:41:00,Naver search ad unit price is cheaper due to Corona 19,0,0.0,0.0,1.0,0.0,0
2020-08-27 11:46:00,Naver and Kakao laughed at Corona... The best price is renewed again,1,0.0,0.419,0.581,0.802,1
2020-08-27 10:19:00,[itM-characteristic stock] Naver and Kakao 52 weeks reported... Take the uptrend restart...,0,0.0,0.0,1.0,0.0,0
2020-08-27 11:17:00,"'Kakao Naver' continues to rise... Side by side, daily reports are updated",0,0.0,0.0,1.0,0.0,0
2020-08-27 10:44:00,Naver Can't Write Comments on Sports News From Today,0,0.0,0.0,1.0,0.0,0
2020-08-27 09:42:00,"[Features] Kakao's first 400,000 won notice...Naver also reported 52 weeks",0,0.0,0.291,0.709,0.5719,1
2020-08-26 17:36:00,"“Today's Pickup”, same-day, early morning delivery service with one click of Naver Smart Store",0,0.0,0.172,0.828,0.4019,1
2020-08-27 11:17:00,"'Kakao Naver' continues to rise... Side by side, daily reports are updated",0,0.0,0.0,1.0,0.0,0
