Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-09-06 11:56:00,Hyundai Motor's price rose 19% compared to two years ago...Kia Motors rose 12%,0,0.0,0.0,1.0,0.0,0
2020-09-06 10:44:00,"""Let's go home on a carnival""... Kia Motors, Chuseok holiday test drive event",0,0.249,0.16,0.592,-0.3612,-1
2020-09-06 10:33:00,"Kia Motors ""I'll lend you a free carnival during Chuseok""",0,0.29,0.228,0.483,-0.2263,-1
2020-09-04 23:29:00,"""I'll put in a production job for Kia Motors."" Arrested as an accomplice in his 30s following a job-fraud pastor",-1,0.313,0.0,0.687,-0.8074,-1
2020-09-06 10:44:00,"""Let's go home on a carnival""... Kia Motors, Chuseok holiday test drive event",0,0.249,0.16,0.592,-0.3612,-1
2020-09-04 23:29:00,"""I'll put in a production job for Kia Motors."" Arrested as an accomplice in his 30s following a job-fraud pastor",-1,0.313,0.0,0.687,-0.8074,-1
2020-09-04 15:29:00,"Hyundai and Kia recall 600,000 vehicles due to brake fluid leakage problem in North America",-1,0.347,0.0,0.653,-0.7845,-1
2020-09-04 10:44:00,Two Turkish trainees at Hyundai-Kia Motors' Namyang Research Center are confirmed to be corona19 after returning home,0,0.0,0.0,1.0,0.0,0
2020-09-03 16:38:00,"""Hyundai and Kia Motors don't use domestic tires?"".. Tire industry protest",-1,0.408,0.0,0.592,-0.7351,-1
2020-09-03 11:20:00,"Buying an electric car for 10,000 won a day?...",0,0.0,0.346,0.654,0.5719,1
2020-09-03 09:10:00,Kia Motors' discount promotion to reduce EV purchase burden,-1,0.504,0.0,0.496,-0.7964,-1
2020-09-03 09:09:00,Kia Motors Launches'E-Save' Installment Promotion for Electric Vehicles,0,0.375,0.0,0.625,-0.6369,-1
2020-09-03 10:07:00,"Buy an electric car for 10,000 won... Kia Motors Launches'E-Save' Installment Promotion",0,0.276,0.0,0.724,-0.6369,-1
2020-09-03 08:50:00,Kia Motors''E-Save' installment promotion to ease the burden of purchasing electric vehicles ...,-1,0.362,0.128,0.51,-0.6808,-1
2020-09-02 17:44:00,"Hyundai-Kia Motors, US sales increase for the second month... SUVs such as Palisade drive earnings",0,0.0,0.141,0.859,0.3182,1
2020-09-02 09:28:00,"Hyundai-Kia Motors sold 11,6736 units in the US in August.. 7.5% year-on-year↓",0,0.0,0.0,1.0,0.0,0
2020-09-02 17:27:00,Hyundai and Kia's SUVs'run without hesitation' in the US,0,0.0,0.185,0.815,0.2057,1
2020-09-02 11:38:00,Hyundai and Kia Motors' sales growth in the US in August'stops',0,0.266,0.165,0.57,-0.3818,-1
2020-09-02 11:29:00,Corona 19 re-proliferation... Hyundai-Kia Motors' US sales'winter',1,0.0,0.0,1.0,0.0,0
2020-09-02 09:46:00,Hyundai-Kia Motors'stuck' in US market sales due to re-proliferation of Corona 19,0,0.0,0.0,1.0,0.0,0
2020-09-03 09:09:00,Kia Motors Launches'E-Save' Installment Promotion for Electric Vehicles,0,0.375,0.0,0.625,-0.6369,-1
2020-09-03 08:50:00,Kia Motors launches'E-Save' installment promotion to ease the burden of purchasing electric cars...,-1,0.362,0.128,0.51,-0.6808,-1
2020-09-02 15:18:00,'Power of SUV' Hyundai-Kia Motors' US sales increase for the second month,0,0.0,0.173,0.827,0.3182,1
2020-09-02 09:28:00,"Hyundai-Kia Motors sold 11,6736 units in the US in August.. 7.5% year-on-year↓",0,0.0,0.0,1.0,0.0,0
2020-09-02 17:27:00,Hyundai and Kia's SUVs'run without hesitation' in the US,0,0.0,0.185,0.815,0.2057,1
2020-09-02 11:34:00,Palisade and Telluride break through coronavirus sales record in the U.S. Hyundai and Kia SUVs...,-1,0.231,0.0,0.769,-0.6369,-1
2020-09-02 11:29:00,Corona 19 re-proliferation... Hyundai-Kia Motors' US sales'winter',1,0.0,0.0,1.0,0.0,0
2020-09-02 09:46:00,Hyundai-Kia Motors'stuck' in US market sales due to re-proliferation of Corona 19,0,0.0,0.0,1.0,0.0,0
2020-09-02 11:27:00,Kia Motors' strategy for upgrading China'start'… “K5 in the second half is the starting point”,0,0.231,0.0,0.769,-0.6369,-1
2020-09-02 10:44:00,Up to 57% installment delay when purchasing major models of Hyundai Capital and Hyundai Kia Motors,-1,0.317,0.0,0.683,-0.7579,-1
2020-09-02 09:57:00,"Hyundai Capital ""Get a postponement or reduction of installment principal when buying Hyundai and Kia Motors""",0,0.231,0.0,0.769,-0.6369,-1
2020-09-02 09:50:00,Hyundai Capital defers 57% installment for Hyundai and Kia cars,-1,0.318,0.0,0.682,-0.6369,-1
2020-09-02 09:38:00,Hyundai Capital holds a new car purchase event from Hyundai and Kia in the fall,0,0.244,0.0,0.756,-0.6369,-1
2020-09-02 09:38:00,Hyundai Capital holds a new car purchase event from Hyundai and Kia in the fall,0,0.244,0.0,0.756,-0.6369,-1
2020-09-02 09:19:00,Hyundai Capital's new car purchase event from Hyundai and Kia in the fall,0,0.259,0.0,0.741,-0.6369,-1
2020-09-02 08:01:00,Hyundai-Kia Motors marches high after defeating Tesla in July EV sales in Europe,-1,0.178,0.0,0.822,-0.3818,-1
2020-09-02 06:01:00,"Recall of Mercedes, Kia, Hyundai, Honda, Audi, etc.",0,0.375,0.0,0.625,-0.6369,-1
2020-09-01 17:58:00,The secret of Hyundai-Kia Motors to be successful in Europe,1,0.0,0.297,0.703,0.5859,1
2020-09-01 15:27:00,"""Hyundai·Kia Motors, 10 secrets that captivated Europe...""",0,0.0,0.302,0.698,0.3818,1
2020-09-01 11:05:00,“Hyundai Kia Motors Design Europe's Best… Excellent durability and technology”,1,0.264,0.233,0.503,-0.128,-1
2020-09-01 10:41:00,“Hyundai-Kia Motors Threaten European Cars…There Are 10 Secrets to Success”,-1,0.224,0.0,0.776,-0.3818,-1
2020-09-01 09:43:00,"""Hyundai·Kia's design…the best in Europe""",1,0.0,0.512,0.488,0.6369,1
2020-09-01 09:35:00,What are the success factors of Hyundai-Kia Motors analyzed by the famous old magazine?,1,0.0,0.222,0.778,0.5719,1
2020-09-01 17:15:00,"Kia Motors sold 21,6945 units in August... 5.2% decrease from the previous year",0,0.259,0.0,0.741,-0.6369,-1
2020-09-01 16:52:00,"[August finished car performance] Kia Motors sold 21,6945 units Sportage'Most edition...",0,0.296,0.0,0.704,-0.6369,-1
2020-09-01 16:11:00,"Kia Motors global sales of 21,6945 units in August… 5.2% over the previous year↓",0,0.244,0.0,0.756,-0.6369,-1
2020-09-01 15:57:00,"Kia Motors' August sales fell 5.2%, 21,6954 units",0,0.375,0.0,0.625,-0.6369,-1
2020-09-01 15:56:00,"Kia Motors sold 21,6945 units in August… 5.2% compared to the previous year ↓ (complementary)",0,0.244,0.0,0.756,-0.6369,-1
2020-09-01 15:49:00,"Kia Motors sold 21,6945 units in August... Reduced domestic and overseas sales together",0,0.259,0.0,0.741,-0.6369,-1
2020-09-01 15:45:00,"[Breaking News] Kia Motors' August domestic demand 11.3% ↓… ""Reduction in quantity due to factory construction""",-1,0.289,0.0,0.711,-0.6908,-1
2020-09-02 09:38:00,Hyundai Capital holds a new car purchase event from Hyundai and Kia in the fall,0,0.244,0.0,0.756,-0.6369,-1
2020-09-02 09:38:00,Hyundai Capital holds a new car purchase event from Hyundai and Kia in the fall,0,0.244,0.0,0.756,-0.6369,-1
2020-09-02 09:19:00,Hyundai Capital's new car purchase event from Hyundai and Kia in the fall,0,0.259,0.0,0.741,-0.6369,-1
2020-09-02 09:28:00,"Hyundai-Kia Motors sold 11,6736 units in the US in August.. 7.5% year-on-year↓",0,0.0,0.0,1.0,0.0,0
2020-09-02 06:01:00,"Recall of Mercedes, Kia, Hyundai, Honda, Audi, etc.",0,0.375,0.0,0.625,-0.6369,-1
2020-09-01 17:58:00,The secret of Hyundai-Kia Motors to be successful in Europe,1,0.0,0.297,0.703,0.5859,1
2020-09-01 15:27:00,"""Hyundai·Kia Motors, 10 secrets that captivated Europe...""",0,0.0,0.302,0.698,0.3818,1
2020-09-01 11:05:00,“Hyundai Kia Motors Design Europe's Best… Excellent durability and technology”,1,0.264,0.233,0.503,-0.128,-1
2020-09-01 10:41:00,“Hyundai-Kia Motors Threaten European Cars…There Are 10 Secrets to Success”,-1,0.224,0.0,0.776,-0.3818,-1
2020-09-01 09:43:00,"""Hyundai·Kia's design…the best in Europe""",1,0.0,0.512,0.488,0.6369,1
2020-09-01 09:35:00,What are the success factors of Hyundai-Kia Motors analyzed by the famous old magazine?,1,0.0,0.222,0.778,0.5719,1
2020-09-01 09:25:00,"""Hyundai Kia Motors' 10 Secrets to Success""...獨 Special auto magazine publication",1,0.264,0.17,0.566,-0.3612,-1
2020-09-01 17:15:00,"Kia Motors sold 21,6945 units in August... 5.2% decrease from the previous year",0,0.259,0.0,0.741,-0.6369,-1
2020-09-01 16:52:00,"[August finished car performance] Kia Motors sold 21,6945 units Sportage'Most edition...",0,0.296,0.0,0.704,-0.6369,-1
2020-09-01 16:11:00,"Kia Motors global sales of 21,6945 units in August… 5.2% over the previous year↓",0,0.244,0.0,0.756,-0.6369,-1
2020-09-01 15:57:00,"Kia Motors' August sales fell 5.2%, 21,6954 units",0,0.375,0.0,0.625,-0.6369,-1
2020-09-01 15:56:00,"Kia Motors sold 21,6945 units in August… 5.2% compared to the previous year ↓ (complementary)",0,0.244,0.0,0.756,-0.6369,-1
2020-09-01 15:45:00,"[Breaking News] Kia Motors' August domestic demand 11.3% ↓… ""Reduction in quantity due to factory construction""",-1,0.289,0.0,0.711,-0.6908,-1
2020-09-01 14:18:00,"[Jeong Chan-soo's test drive] “National Dad’s car” absorbing the advantages of SUV, Kia’s 4...",0,0.0,0.161,0.839,0.3612,1
2020-09-01 13:01:00,Benz'The New GLB' surpassing Kia's'Carnival'...,1,0.0,0.0,1.0,0.0,0
2020-09-01 17:15:00,"Kia Motors sold 21,6945 units in August... 5.2% decrease from the previous year",0,0.259,0.0,0.741,-0.6369,-1
2020-09-01 16:11:00,"Kia Motors global sales of 21,6945 units in August… 5.2% over the previous year↓",0,0.244,0.0,0.756,-0.6369,-1
2020-09-01 15:57:00,"Kia Motors' August sales fell 5.2%, 21,6954 units",0,0.375,0.0,0.625,-0.6369,-1
2020-09-01 15:56:00,"Kia Motors sold 21,6945 units in August… 5.2% compared to the previous year ↓ (complementary)",0,0.244,0.0,0.756,-0.6369,-1
2020-09-01 15:49:00,"Kia Motors sold 21,6945 units in August... Reduced domestic and overseas sales together",0,0.259,0.0,0.741,-0.6369,-1
2020-09-01 15:45:00,"[Breaking News] Kia Motors' August domestic demand 11.3% ↓… ""Reduction in quantity due to factory construction""",-1,0.289,0.0,0.711,-0.6908,-1
2020-09-01 15:43:00,Even in Sorento and Carnival Shenzhen.. Kia Motors' domestic sales decline in August,0,0.259,0.0,0.741,-0.6369,-1
2020-09-01 15:27:00,"""Hyundai·Kia Motors, 10 secrets that captivated Europe...""",0,0.0,0.302,0.698,0.3818,1
2020-09-01 11:05:00,“Hyundai Kia Motors Design Europe's Best… Excellent durability and technology”,1,0.264,0.233,0.503,-0.128,-1
2020-09-01 10:41:00,“Hyundai-Kia Motors Threaten European Cars…There Are 10 Secrets to Success”,-1,0.224,0.0,0.776,-0.3818,-1
2020-09-01 09:43:00,"""Hyundai·Kia's design…the best in Europe""",1,0.0,0.512,0.488,0.6369,1
2020-09-01 09:35:00,What are the success factors of Hyundai-Kia Motors analyzed by the famous old magazine?,1,0.0,0.222,0.778,0.5719,1
2020-09-01 09:25:00,"""Hyundai Kia Motors' 10 Secrets to Success""...獨 Special auto magazine publication",1,0.264,0.17,0.566,-0.3612,-1
2020-09-01 14:18:00,"[Jeong Chan-soo's test drive] “National Dad’s car” absorbing the advantages of SUV, Kia’s 4...",0,0.0,0.161,0.839,0.3612,1
2020-09-01 13:01:00,Benz'The New GLB' surpassing Kia's'Carnival'...,1,0.0,0.0,1.0,0.0,0
2020-08-31 11:20:00,[Taboleo] The national dad car? I love my mom too!... Kia Motors 4th Generation Carnival,0,0.206,0.206,0.588,0.0,0
2020-08-30 15:35:00,[Test Drive] Kia Carnival's'Minivan·SUV' Collected Only the Advantages,0,0.331,0.197,0.472,-0.4019,-1
2020-08-28 10:28:00,"Kia Motors launches'Shift Plan', a purchasing program for Stinger Meister customers",0,0.318,0.0,0.682,-0.6369,-1
2020-09-01 13:01:00,Benz'The New GLB' surpassing Kia's'Carnival'...,1,0.0,0.0,1.0,0.0,0
2020-09-01 11:05:00,“Hyundai Kia Motors Design Europe's Best… Excellent durability and technology”,1,0.264,0.233,0.503,-0.128,-1
2020-09-01 10:41:00,“Hyundai-Kia Motors Threaten European Cars…There Are 10 Secrets to Success”,-1,0.224,0.0,0.776,-0.3818,-1
2020-09-01 09:43:00,"""Hyundai·Kia's design…the best in Europe""",1,0.0,0.512,0.488,0.6369,1
2020-09-01 09:35:00,What are the success factors of Hyundai-Kia Motors analyzed by the famous old magazine?,1,0.0,0.222,0.778,0.5719,1
2020-09-01 09:25:00,"""Hyundai Kia Motors' 10 Secrets to Success""...獨 Special auto magazine publication",1,0.264,0.17,0.566,-0.3612,-1
2020-08-31 11:20:00,[Taboleo] The national dad car? I love my mom too!... Kia Motors 4th Generation Carnival,0,0.206,0.206,0.588,0.0,0
2020-08-30 15:35:00,[Test Drive] Kia Carnival's'Minivan·SUV' Collected Only the Advantages,0,0.331,0.197,0.472,-0.4019,-1
2020-08-29 08:00:00,Kia Motors'Stinger Meister' with engine change... Shall we shake off the sluggish sales?,-1,0.462,0.0,0.538,-0.8225,-1
2020-08-28 10:28:00,"Kia Motors launches'Shift Plan', a purchasing program for Stinger Meister customers",0,0.318,0.0,0.682,-0.6369,-1
2020-08-28 09:18:00,Kia Motors Launches'Installation Reduction' Program for Stinger Meister Customers,0,0.344,0.0,0.656,-0.6369,-1
2020-08-28 09:12:00,Kia Motors Launches Stinger Meister Purchasing Program'Shift Plan',0,0.375,0.0,0.625,-0.6369,-1
2020-08-28 09:11:00,"Kia Motors ""Purchase with Stinger Meister'Smart Plan'""",0,0.412,0.0,0.588,-0.6369,-1
2020-08-27 17:06:00,"Kia Motors' labor and management enter into labor union this year... Labor union ""requires future employment stability and retirement extension""",0,0.181,0.0,0.819,-0.6369,-1
2020-08-27 17:04:00,LG and Kia Motors confirmed successively...,1,0.457,0.0,0.543,-0.6369,-1
2020-08-28 10:28:00,"Kia Motors launches'Shift Plan', a purchasing program for Stinger Meister customers",0,0.318,0.0,0.682,-0.6369,-1
2020-08-28 09:33:00,"Kia Motors introduced purchase benefits to commemorate the launch of Stinger Meister... ""Low interest rate purchase""",1,0.264,0.234,0.502,-0.1779,-1
2020-08-28 09:18:00,Kia Motors Launches'Installation Reduction' Program for Stinger Meister Customers,0,0.344,0.0,0.656,-0.6369,-1
2020-08-27 17:06:00,"Kia Motors' labor and management enter into labor union this year... Labor union ""requires future employment stability and retirement extension""",0,0.181,0.0,0.819,-0.6369,-1
2020-08-27 17:04:00,LG and Kia Motors confirmed successively...,1,0.457,0.0,0.543,-0.6369,-1
2020-08-27 15:27:00,"Kia Motors ""concerned about the spread of related problems""",-1,0.496,0.0,0.504,-0.7845,-1
2020-08-27 14:16:00,"Kia Motors Sohari Plant employee confirmed corona19... ""The factory is in normal operation""",0,0.259,0.0,0.741,-0.6369,-1
2020-08-27 13:51:00,Kia Motors' Sohari Plant has confirmed corona19... 3 contacts,0,0.375,0.0,0.625,-0.6369,-1
2020-08-27 11:22:00,Kia Motors launches premium “Stinger Meister”,0,0.457,0.0,0.543,-0.6369,-1
2020-08-27 10:05:00,Stronger with a new heart...Kia's'Stinger Meister' released,1,0.0,0.342,0.658,0.3818,1
2020-08-27 10:03:00,Brilliant return to premium performance sedan... Kia Motors launches Stinger Meister,0,0.247,0.224,0.529,-0.1027,-1
2020-08-27 10:01:00,Kia Motors launches'Stinger Meister' with new powertrain,0,0.412,0.0,0.588,-0.6369,-1
2020-08-27 11:20:00,Hyundai·Kia's global market recovery... “Non-face-to-face strategy” worked,0,0.0,0.0,1.0,0.0,0
2020-08-27 10:18:00,“Post Corona” strategy worked in India at Hyundai-Kia Motors,0,0.0,0.0,1.0,0.0,0
2020-08-27 10:25:00,Kia Motors Launches 2.5 Turbo New Heart'Stinger Meister'… Price 3853 million...,-1,0.296,0.0,0.704,-0.6369,-1
2020-08-27 11:33:00,"Overseas hurdles have passed... Hyundai-Kia Motors, growing anxiety from domestic demand",0,0.248,0.132,0.62,-0.128,-1
2020-08-27 11:22:00,Kia Motors launches premium “Stinger Meister”,0,0.457,0.0,0.543,-0.6369,-1
2020-08-27 10:05:00,Stronger with a new heart...Kia's'Stinger Meister' released,1,0.0,0.342,0.658,0.3818,1
2020-08-27 10:03:00,Brilliant return to premium performance sedan... Kia Motors launches Stinger Meister,0,0.247,0.224,0.529,-0.1027,-1
2020-08-27 10:01:00,Kia Motors launches'Stinger Meister' with new powertrain,0,0.412,0.0,0.588,-0.6369,-1
2020-08-27 11:20:00,Hyundai·Kia's global market recovery... “Non-face-to-face strategy” worked,0,0.0,0.0,1.0,0.0,0
2020-08-27 10:25:00,Kia Motors Launches 2.5 Turbo New Heart'Stinger Meister'… Price 3853 million...,-1,0.296,0.0,0.704,-0.6369,-1
2020-08-25 15:51:00,Kia Motors' extended electric vehicle battery warranty for business,0,0.344,0.0,0.656,-0.6369,-1
2020-08-25 09:56:00,Kia Motors' ‘Extension of battery warranty for electric vehicles for commercial taxis’,0,0.276,0.0,0.724,-0.6369,-1
2020-08-25 09:23:00,Kia Motors Launches Extended Battery Warranty Product for'Commercial Electric Vehicles',0,0.318,0.0,0.682,-0.6369,-1
2020-08-25 11:27:00,"Every time it is released, it is a solo ‘Kia New Car’",0,0.0,0.0,1.0,0.0,0
2020-08-25 10:01:00,[Features] Hyundai·Kia Motors ranked 1st or 2nd in US satisfaction… Side by side accent,0,0.0,0.0,1.0,0.0,0
2020-08-25 09:26:00,"[Features] Hyundai Motors, US Technology Satisfaction Ranked 1st and Kia Motors 3rd Place Strong News",1,0.188,0.277,0.536,0.25,1
2020-08-25 09:47:00,"[Features] Hyundai·Kia Motors, 3 trading days in anticipation of profit improvement in the second half of the year, including new car effects...",0,0.0,0.289,0.711,0.743,1
2020-08-25 09:40:00,"Battery warranty for Kia Niro and Soul electric vehicles up to 400,000 km",0,0.259,0.0,0.741,-0.6369,-1
2020-08-25 09:24:00,Kia Motors reduces the cost of repairing batteries for trucks and taxis for electric vehicles,0,0.231,0.0,0.769,-0.6369,-1
2020-08-25 08:53:00,"Kia Motors guarantees up to 400,000 km of EV taxi battery… Lower the purchase barrier",-1,0.397,0.0,0.603,-0.7845,-1
2020-08-25 11:32:00,Extension of Kia Motors' “commercial electric vehicle battery” warranty,0,0.344,0.0,0.656,-0.6369,-1
2020-08-25 09:56:00,Kia Motors' ‘Extension of battery warranty for electric vehicles for commercial taxis’,0,0.276,0.0,0.724,-0.6369,-1
2020-08-25 09:23:00,Kia Motors Launches Extended Battery Warranty Product for'Commercial Electric Vehicles',0,0.318,0.0,0.682,-0.6369,-1
2020-08-25 09:26:00,"[Features] Hyundai Motors, US Technology Satisfaction Ranked 1st and Kia Motors 3rd Place Strong News",1,0.188,0.277,0.536,0.25,1
2020-08-25 09:40:00,"Battery warranty for Kia Niro and Soul electric vehicles up to 400,000 km",0,0.259,0.0,0.741,-0.6369,-1
2020-08-25 09:24:00,Kia Motors reduces the cost of repairing batteries for trucks and taxis for electric vehicles,0,0.231,0.0,0.769,-0.6369,-1
2020-08-25 08:45:00,Kia Motors Launches Extended Warranty for Electric Vehicle Battery,0,0.344,0.0,0.656,-0.6369,-1
2020-08-25 08:59:00,Kia Motors launches extended battery warranty for commercial electric vehicles,0,0.318,0.0,0.682,-0.6369,-1
2020-08-24 11:28:00,Hyundai-Kia Motors' MPV starts a reversal in the Chinese market,0,0.0,0.0,1.0,0.0,0
2020-08-24 09:24:00,"Hyundai-Kia Motors, targeting the Chinese market for “MPV” in the second half",0,0.0,0.0,1.0,0.0,0
2020-08-22 08:00:00,Hyundai and Kia's labor and management have entered'Heart' Bargaining speed battle,1,0.206,0.0,0.794,-0.3818,-1
2020-08-21 09:37:00,Kia Motors provides 4th generation carnival to Korea Women's Open champion So-yeon Yoo,0,0.22,0.204,0.576,-0.0772,0
2020-08-25 08:53:00,"Kia Motors guarantees up to 400,000 km of EV taxi battery… Lower the purchase barrier",-1,0.397,0.0,0.603,-0.7845,-1
2020-08-25 08:45:00,Kia Motors Launches Extended Warranty for Electric Vehicle Battery,0,0.344,0.0,0.656,-0.6369,-1
2020-08-24 11:28:00,Hyundai-Kia Motors' MPV starts a reversal in the Chinese market,0,0.0,0.0,1.0,0.0,0
2020-08-24 09:24:00,"Hyundai-Kia Motors, targeting the Chinese market for “MPV” in the second half",0,0.0,0.0,1.0,0.0,0
2020-08-22 08:00:00,Hyundai and Kia's labor and management have entered'Heart' Bargaining speed battle,1,0.206,0.0,0.794,-0.3818,-1
2020-08-21 14:38:00,"Kia Motors loses normal wages, and Hyundai Heavy says, “It’s difficult… ”",-1,0.419,0.0,0.581,-0.7579,-1
2020-08-21 14:08:00,Kia Motors presents'Carnival' to Korea Women's Open champion So-yeon Yoo,0,0.261,0.242,0.497,-0.0772,0
2020-08-21 10:02:00,"Kia Motors offers'New Carnival' to Yoo Soo-yeon, who won the Korean Women's Open",0,0.222,0.196,0.582,-0.128,-1
2020-08-21 09:37:00,Kia Motors provides 4th generation carnival to Korea Women's Open champion So-yeon Yoo,0,0.22,0.204,0.576,-0.0772,0
2020-08-21 11:33:00,Kia Motors Presents “4th Generation Carnival” to Golf Champ So-yeon Yoo,0,0.258,0.19,0.552,-0.2732,-1
2020-08-21 08:57:00,"Carnival provided to Yoo So-yeon,'Kia Motors Korean Women's Open Championship'",0,0.0,0.244,0.756,0.4404,1
2020-08-21 10:12:00,New cars such as Hyundai·Kia Motors and Land Rover are also non-face-to-face… Naver,0,0.0,0.0,1.0,0.0,0
2020-08-20 18:18:00,"The financial world ""increased uncertainty due to increased labor cost burden"" Kia Motors' loss of limited impact… U...",-1,0.474,0.145,0.381,-0.8591,-1
2020-08-20 15:11:00,"The management community strongly regrets that ""confusion will continue"" over Kia Motors' normal wage win",1,0.359,0.238,0.403,-0.4588,-1
2020-08-20 12:33:00,"Business World, ""Kia Motors' Normal Wage Decision… Increasing Uncertainty in Corporate Management""",-1,0.398,0.0,0.602,-0.765,-1
2020-08-20 12:19:00,"Kia Motors wins wage lawsuit union... The business world ""increased management uncertainty""",-1,0.399,0.272,0.329,-0.4019,-1
2020-08-20 11:24:00,"Kia Motors' normal wage decision... Business world ""When the hell is God's rule recognized?""",0,0.423,0.0,0.577,-0.8689,-1
2020-08-20 16:53:00,Kia Motors and Ssangyong Motors' Supreme Law Normal Wage Decision… Business confusion,0,0.337,0.189,0.474,-0.4215,-1
2020-08-20 13:42:00,'Additional wage only 50 billion'... Kia Motors is embarrassed by the regular wage lawsuit,-1,0.439,0.0,0.561,-0.8225,-1
2020-08-20 11:43:00,Supreme Court that raised the hands of the Kia Motors union after 9 years... Concerns about post-business storms,-1,0.184,0.158,0.658,-0.1531,-1
2020-08-20 14:53:00,"Kia Motors, Kia Motors loses ordinary wages, ""is questioning the legitimacy of the judiciary's judgment""",-1,0.524,0.0,0.476,-0.9022,-1
2020-08-20 13:58:00,"Gyeongsang-gun ""Kia Motors' Normal Wage Decision, Eventually Will Return to Labor and Management",0,0.259,0.0,0.741,-0.6369,-1
2020-08-20 13:46:00,'Kia Motors loses ordinary wage',-1,0.684,0.0,0.316,-0.7579,-1
2020-08-20 13:40:00,"Kia Motors' Supreme Court ruling, regret not being able to consider the company situation",0,0.324,0.167,0.509,-0.5267,-1
2020-08-20 13:37:00,"Kia Motors, Kia Motors loses ordinary wages, ""Corona 19 crisis increases corporate burden...",-1,0.622,0.0,0.378,-0.9413,-1
2020-08-21 08:59:00,[People] Kia Motors to Offer “Carnival” to Korean Women's Open Champ Yoo So-yeon,0,0.23,0.169,0.601,-0.2732,-1
2020-08-21 08:57:00,"Carnival provided to Yoo So-yeon,'Kia Motors Korean Women's Open Championship'",0,0.0,0.244,0.756,0.4404,1
2020-08-20 18:18:00,"The financial world ""increased uncertainty due to increased labor cost burden"" Kia Motors' loss of limited impact… U...",-1,0.474,0.145,0.381,-0.8591,-1
2020-08-20 15:11:00,"The management community strongly regrets that ""confusion will continue"" over Kia Motors' normal wage win",1,0.359,0.238,0.403,-0.4588,-1
2020-08-20 12:33:00,"Business World, ""Kia Motors' Normal Wage Decision… Increasing Uncertainty in Corporate Management""",-1,0.398,0.0,0.602,-0.765,-1
2020-08-20 12:19:00,"Kia Motors wins wage lawsuit union... The business world ""increased management uncertainty""",-1,0.399,0.272,0.329,-0.4019,-1
2020-08-20 11:24:00,"Kia Motors' normal wage decision... Business world ""When the hell is God's rule recognized?""",0,0.423,0.0,0.577,-0.8689,-1
2020-08-20 16:53:00,Kia Motors and Ssangyong Motors' Supreme Law Normal Wage Decision… Business confusion,0,0.337,0.189,0.474,-0.4215,-1
2020-08-20 13:42:00,'Additional wage only 50 billion'... Kia Motors is embarrassed by the regular wage lawsuit,-1,0.439,0.0,0.561,-0.8225,-1
2020-08-20 11:43:00,Supreme Court that raised the hands of the Kia Motors union after 9 years... Concerns about post-business storms,-1,0.184,0.158,0.658,-0.1531,-1
2020-08-20 11:38:00,Kia Motors' normal wage wins… Other companies'similar lawsuits' continue,1,0.453,0.0,0.547,-0.7003,-1
2020-08-20 14:53:00,"Kia Motors, Kia Motors loses ordinary wages, ""is questioning the legitimacy of the judiciary's judgment""",-1,0.524,0.0,0.476,-0.9022,-1
2020-08-20 13:58:00,"Gyeongsang-gun ""Kia Motors' Normal Wage Decision, Eventually Will Return to Labor and Management",0,0.259,0.0,0.741,-0.6369,-1
2020-08-20 13:46:00,'Kia Motors loses ordinary wage',-1,0.684,0.0,0.316,-0.7579,-1
2020-08-20 13:37:00,"Kia Motors, Kia Motors loses ordinary wages, ""Corona 19 crisis increases corporate burden...",-1,0.622,0.0,0.378,-0.9413,-1
2020-08-20 11:30:00,"Han Kyung-yeon ""Kia Motors' Normal Wage Decision, Industry Confusion Will Continue""",0,0.416,0.0,0.584,-0.7506,-1
2020-08-20 10:57:00,"""Kia Motors bonuses are also normal wages""... The Supreme Law Raised the Hand of the '1st Lawsuit'",0,0.214,0.365,0.421,0.6486,1
2020-08-19 17:16:00,Kia Motors provides fuel costs to owners of eco-friendly LPG trucks,0,0.296,0.0,0.704,-0.6369,-1
2020-08-19 15:57:00,"""Bongo Dad, please do good""... Kia Motors supports eco-friendly LPG trucks",-1,0.247,0.282,0.471,-0.1027,-1
2020-08-19 15:51:00,Kia Motors signs MOU to support eco-friendly LPG truck drivers,0,0.282,0.181,0.537,-0.3612,-1
2020-08-19 12:06:00,Kia Motors to support eco-friendly LPG truck drivers,0,0.326,0.209,0.465,-0.3612,-1
2020-08-20 11:43:00,Supreme Court that raised the hands of the Kia Motors union after 9 years... Concerns about post-business storms,-1,0.184,0.158,0.658,-0.1531,-1
2020-08-20 11:38:00,Kia Motors' normal wage wins… Other companies'similar lawsuits' continue,1,0.453,0.0,0.547,-0.7003,-1
2020-08-20 13:37:00,"Kia Motors, Kia Motors loses ordinary wages, ""Corona 19 crisis increases corporate burden...",-1,0.622,0.0,0.378,-0.9413,-1
2020-08-20 12:33:00,"Business World, ""Kia Motors' Normal Wage Decision… Increasing Uncertainty in Corporate Management""",-1,0.398,0.0,0.602,-0.765,-1
2020-08-20 11:30:00,"Han Kyung-yeon ""Kia Motors' Normal Wage Decision, Industry Confusion Will Continue""",0,0.416,0.0,0.584,-0.7506,-1
2020-08-20 11:26:00,"Han Gyeong-yeon ""Research on Kia Motors' Ordinary Wages Causes Labor Cost Burden and Management Uncertainty Suddenly""",-1,0.422,0.0,0.578,-0.8591,-1
